3148,南13井,112.2818651,32.36401538
3149,南14井,112.424682,32.43112452
3150,南15井,112.3046283,32.31297797
3151,南16井,112.3340051,32.35486327
3152,南17井,112.3359957,32.42261976
3153,南18井,112.2909105,32.32344124
3154,南19井,112.2913168,32.36513585
3155,南2井,112.3715626,32.37060789
3156,南20井,112.3420789,32.4150433
3157,南21井,112.0650306,32.44558441
3158,南22井,112.2348238,32.35164241
3159,南23井,112.3650254,32.56146031
3160,南24井,112.3615669,32.33137037
3161,南25井,112.460742,32.38280582
3162,南26井,112.4331641,32.43567264
3163,南27井,112.3847712,32.38383541
3164,南28井,112.4149988,32.37589421
3165,南29井,112.4142822,32.4805858
3166,南3井,112.2620499,32.34035293
3167,南30井,112.3818293,32.36010557
3168,南31井,112.4025479,32.4322674
3169,南32井,112.4131711,32.3841491
3170,南33井,112.4131216,32.43049056
3171,南34井,112.3313096,32.37473643
3172,南35井,112.3258152,32.37171396
3173,南36井,112.4107913,32.44181671
3174,南37井,112.4045275,32.3953526
3175,南38井,112.4027615,32.4031657
3176,南39井,112.2802612,32.3620586
3259,魏117井,112.3518341,32.39398438
3260,魏118井,112.3543627,32.39554623
3261,魏119井,112.3551301,32.40070521
3262,魏12井,112.3437055,32.37562118
3263,魏120井,112.3616009,32.40353989
3264,魏121井,112.3551863,32.41135671
3265,魏122井,112.3349234,32.40085965
3266,魏124井,112.342891,32.4037827
3267,魏125井,112.3404892,32.40187709
3268,魏126井,112.3358092,32.39576423
3269,魏127井,112.3453585,32.40140474
3270,魏128井,112.3514473,32.4012388
3271,魏129井,112.343201,32.39455463
3272,魏13井,112.3403457,32.37365809
3273,魏130井,112.3453727,32.39492263
3274,魏132井,112.3528164,32.4017995
3275,魏133井,112.3516675,32.40314087
3276,魏134井,112.3506984,32.40513588
3277,魏135井,112.3451635,32.40355581
3278,魏14井,112.3555924,32.39168062
3279,魏140井,112.3504831,32.40287413
3280,魏142井,112.3504978,32.40590179
3281,魏143井,112.352286,32.41105829
3282,魏144井,112.3533105,32.40561852
3283,魏146井,112.3446152,32.40528657
3284,魏15井,112.3509208,32.40214742
3285,魏152井,112.3550699,32.40153644
3286,魏153井,112.3531563,32.40040964
3287,魏156井,112.3552746,32.39564173
3288,魏157井,112.3516471,32.39485953
3289,魏16井,112.3536961,32.39430806
3290,魏161井,112.3519365,32.3936913
3291,魏165井,112.3537337,32.39439732
3292,魏168井,112.3508633,32.39341913
3293,魏17井,112.344437,32.40010966
3294,魏18井,112.3433831,32.39010647
3295,魏19井,112.3406722,32.38232127
3296,魏2井,112.3625407,32.40112091
3297,魏20井,112.3535724,32.40178082
3298,魏201井,112.3645167,32.4000628
3299,魏202井,112.370073,32.40108137
3300,魏203井,112.3715053,32.40111611
3301,魏204井,112.3702939,32.39432787
3302,魏205井,112.364448,32.39313484
3303,魏207井,112.3611875,32.39317597
3304,魏208井,112.3615953,32.39145447
3305,魏209井,112.3524179,32.39169856
3306,魏21井,112.3401141,32.39162287
3307,魏210井,112.3614597,32.40017404
3308,魏211井,112.3625465,32.39399011
3309,魏212井,112.3505882,32.39067985
3310,魏213井,112.3541655,32.39090067
3311,魏214井,112.3557357,32.38573563
3312,魏215井,112.3504973,32.38343731
3313,魏216井,112.3602969,32.38433026
3314,魏217井,112.353617,32.3815663
3315,魏218井,112.3427409,32.38175173
3316,魏219井,112.3427618,32.37456164
3317,魏22井,112.3511419,32.38175182
3318,魏220井,112.3451279,32.38229166
3319,魏221井,112.3444544,32.38107069
3320,魏222井,112.3404579,32.37203841
3321,魏223井,112.3422816,32.37294223
3322,魏224井,112.334494,32.37227256
3323,魏225井,112.3329301,32.37055199
3324,魏23井,112.3550444,32.39251555
3325,魏230井,112.3607568,32.38512282
3326,魏231井,112.3442079,32.38545087
3327,魏232井,112.3633107,32.40066444
3328,魏234井,112.3632476,32.39536603
3329,魏235井,112.3522858,32.38498623
3330,魏238井,112.3551755,32.39091411
3331,魏24井,112.3701781,32.39582429
3394,杨70713井,113.0530682,32.44411833
3395,杨浅38井,113.0629754,32.42416654
3396,杨浅43井,113.0728816,32.4248028
3397,杨浅44井,113.0758376,32.43088234
3398,杨浅46井,113.0845063,32.43372454
3399,杨浅48井,113.0850756,32.42590256
3400,杨浅49井,113.0828408,32.43257221
3401,杨浅51井,113.0805989,32.42484656
3402,杨浅52井,113.0502776,32.41547633
3403,杨浅53井,113.0526752,32.41541954
3404,杨浅55井,113.0505405,32.42193396
3405,杨浅56井,113.0446464,32.42109511
3406,杨3井,113.0522979,32.43190336
3407,杨浅31井,113.0547454,32.44032177
3408,杨浅32井,113.0422108,32.44501674
3409,杨浅33井,113.0612912,32.44378265
3410,杨浅34井,113.0451968,32.44245482
3411,杨浅35井,113.0403779,32.44250997
3412,杨浅36井,113.0558016,32.44152396
3413,杨浅37井,113.0523861,32.44371559
3414,杨浅39井,113.0656864,32.44020413
3415,杨浅42井,113.0347028,32.44402666
3416,杨浅58井,113.0832051,32.42365408
3417,杨资2井,113.0643743,32.43117427
3418,邓参1井,112.0335682,32.47299091
3419,唐1井,112.5023213,32.41119501
3420,唐2井,112.5049989,32.38577307
3421,唐3井,112.5007989,32.38452678
3422,唐5井,112.4649999,32.40281049
3423,唐6井,112.4452125,32.42438332
3425,杨浅1井,113.0734287,32.44104106
3426,杨浅2井,113.0533222,32.43097576
3427,杨浅3井,113.0729835,32.43085355
3428,杨浅4井,113.0756314,32.43411997
3429,杨浅5井,113.0744509,32.44370617
3430,杨浅6井,113.0505184,32.43421254
3431,杨浅7井,113.0555617,32.43506233
3432,杨浅8井,113.0443124,32.43168902
3433,杨浅9井,113.0325932,32.44367409
